C,FFGRL,FFQRH,RSSLOPE,RSXA,RPSTP, QTP,FFQRSD,RRR,RRPOST,FFRR2NDUR,TMA1mean,FMA2std,FMA2mean
1,88.889,24,146,94,1.0526,1.8673,2.5224,1.755,-112.11,56.054,0.023942,0.20292,0.19058
1,86.111,24,142,90,0.90822,1.6604,2.0909,1.4398,-92.927,46.464,0.01583,0.2176,0.2098
1,86.111,25,146,93,1.0544,1.9376,2.3664,1.8148,-105.17,52.586,0.016404,0.22111,0.21304
1,94.444,26,148,95,0.84995,1.4782,2.0937,1.3313,-98.868,49.434,0.018665,0.20154,0.19201
1,91.667,25,147,94,0.96489,1.6968,2.3077,1.6133,-102.56,51.282,0.024606,0.19899,0.18625
1,83.333,23,144,92,1.0651,1.9193,2.4652,1.7594,-102.72,51.359,0.02191,0.21272,0.20159
1,86.111,23,145,93,0.96556,1.7608,2.2052,1.5776,-91.885,45.943,0.024265,0.19979,0.18734
1,88.889,24,143,91,0.87697,1.5495,2.1284,1.3961,-94.595,47.297,0.021115,0.19998,0.18948
1,86.111,23,145,93,0.9659,1.7275,2.2694,1.6002,-94.558,47.279,0.022687,0.19843,0.1871
1,86.111,23,144,92,1.0007,1.7936,2.3406,1.6495,-97.523,48.762,0.022555,0.20873,0.19724
1,86.111,23,141,89,1.0513,1.8635,2.4925,1.7808,-103.85,51.927,0.025193,0.20796,0.19535
1,83.333,24,146,94,1.0189,1.8806,2.2999,1.6767,-102.22,51.108,0.017262,0.22372,0.21537
1,80.556,23,138,86,1.1169,2.084,2.4469,1.9466,-101.95,50.976,0.017829,0.22632,0.21772
1,119.44,36,154,93,1.0866,1.8691,2.3783,1.7945,-99.098,49.549,0.020235,0.20921,0.19926
1,86.111,23,143,92,0.8595,1.5205,2.1308,1.4123,-94.701,47.35,0.028985,0.19912,0.18447
1,83.333,23,145,93,1.0302,1.8421,2.4151,1.7054,-100.63,50.314,0.025066,0.20754,0.19463
1,86.111,24,141,89,0.88708,1.6196,2.0481,1.4655,-91.028,45.514,0.018514,0.20875,0.19972
1,86.111,23,144,93,0.92156,1.636,2.2652,1.5214,-100.68,50.339,0.026476,0.20816,0.19472
1,91.667,25,146,93,1.024,1.8284,2.3952,1.6935,-106.45,53.226,0.0243,0.21203,0.19955
1,83.333,23,145,93,0.92266,1.6454,2.1803,1.4603,-90.846,45.423,0.012771,0.22485,0.21848
0,83.333,24,177,127,0.95762,1.7473,2.2072,1.6452,-98.098,49.049,0.011639,0.22083,0.20735
1,86.111,24,149,96,1.0095,1.7627,2.4046,1.7075,-100.19,50.095,0.038876,0.1752,0.1533
1,86.111,24,144,92,0.98122,1.7575,2.3249,1.556,-103.33,51.664,0.022114,0.20953,0.19842
1,86.111,24,143,91,0.88842,1.596,2.103,1.432,-93.468,46.734,0.016586,0.21128,0.20299
1,88.889,24,145,93,0.98691,1.7626,2.3479,1.5936,-104.35,52.175,0.022107,0.20772,0.19629
1,88.889,24,144,92,0.90201,1.5924,2.1899,1.446,-97.329,48.664,0.02701,0.19972,0.18555
1,88.889,25,147,94,0.99678,1.7984,2.3006,1.6072,-102.25,51.124,0.016651,0.21972,0.21115
1,116.67,35,157,94,0.99045,1.6699,2.2327,1.4821,-99.231,49.615,0.015835,0.20237,0.19436
1,86.111,24,146,94,0.95581,1.714,2.2629,1.5909,-100.57,50.287,0.024872,0.20386,0.19116
1,88.889,25,145,93,0.86659,1.5829,2.0199,1.4033,-95.383,47.691,0.015691,0.21232,0.20426
1,86.111,24,146,93,0.94826,1.6481,2.276,1.4812,-94.835,47.417,0.021992,0.20537,0.19439
1,91.667,25,145,92,1.0155,1.808,2.3855,1.6978,-106.02,53.011,0.025638,0.20919,0.19585
1,80.556,23,143,92,0.9274,1.6896,2.1809,1.5182,-96.93,48.465,0.013778,0.21476,0.2079
1,88.889,24,144,92,0.9056,1.5819,2.2321,1.4187,-99.204,49.602,0.021424,0.19962,0.18861
1,88.889,24,141,89,1.007,1.8165,2.3581,1.6482,-104.8,52.401,0.024614,0.20214,0.18969
1,86.111,24,146,93,0.95981,1.6988,2.2517,1.5232,-93.821,46.91,0.01778,0.20782,0.19905
1,83.333,23,145,93,0.79705,1.3843,1.9615,1.2719,-81.728,40.864,0.017396,0.19749,0.18893
1,88.889,24,144,92,1.0098,1.7818,2.4431,1.6783,-108.58,54.291,0.021764,0.21441,0.20347
1,88.889,24,145,93,0.97873,1.778,2.2695,1.6284,-100.87,50.434,0.02139,0.20494,0.19417
1,86.111,24,146,94,0.97047,1.7693,2.2385,1.5907,-99.489,49.744,0.020275,0.21746,0.20722
1,133.33,41,157,88,1.0067,1.6453,2.2425,1.4941,-99.668,49.834,0.017987,0.21087,0.20202
1,83.333,23,145,93,1.0656,1.9078,2.4895,1.8067,-103.73,51.865,0.023084,0.21382,0.20242
1,83.333,24,143,91,0.99007,1.8085,2.2752,1.6408,-101.12,50.559,0.020543,0.21681,0.20661
1,86.111,23,145,93,0.78451,1.3591,1.9379,1.2363,-80.747,40.374,0.017951,0.20033,0.19153
1,133.33,40,165,92,1.0991,1.852,2.4194,1.7649,-107.53,53.765,0.024605,0.2087,0.19616
1,83.333,23,141,90,0.87768,1.6029,2.0602,1.4449,-91.564,45.782,0.021377,0.2142,0.20382
1,127.78,38,160,94,0.91463,1.5885,1.9979,1.4289,-88.793,44.397,0.021833,0.20777,0.19692
1,88.889,23,146,94,0.95328,1.6818,2.2841,1.5743,-95.173,47.586,0.030421,0.20436,0.18868
1,86.111,24,146,94,1.0049,1.8345,2.31,1.7193,-102.67,51.333,0.023644,0.21449,0.20247
1,119.44,35,153,89,1.0942,1.949,2.3542,1.8044,-98.09,49.045,0.02172,0.21265,0.202
1,116.67,34,151,88,1.0921,1.8821,2.4086,1.7554,-100.36,50.18,0.028701,0.2098,0.19535
1,83.333,23,142,90,0.85364,1.5175,2.0314,1.4059,-84.644,42.322,0.026566,0.20228,0.18915
1,88.889,25,144,91,1.0072,1.874,2.2234,1.7427,-98.817,49.409,0.01934,0.22213,0.21286
1,147.22,45,171,93,1.1252,1.9803,2.3776,1.8768,-99.067,49.533,0.02314,0.21034,0.19896
1,119.44,35,155,91,0.97459,1.6329,2.1774,1.5248,-90.726,45.363,0.029975,0.19611,0.18089
1,91.667,25,147,93,1.0648,1.9174,2.4076,1.8195,-100.32,50.159,0.026938,0.20749,0.1938
1,80.556,23,145,93,1.0405,1.9215,2.3242,1.7759,-96.842,48.421,0.021523,0.2169,0.2064
1,88.889,24,142,89,1.0422,1.8672,2.4008,1.7221,-100.03,50.016,0.023218,0.21028,0.19882
1,86.111,25,144,91,1.117,2.0748,2.462,1.9552,-109.42,54.711,0.022492,0.21431,0.20331
1,97.222,29,150,88,1.0986,1.9596,2.427,1.8075,-101.13,50.563,0.022812,0.2153,0.20391
1,105.56,31,153,93,1.0336,1.8108,2.2913,1.6467,-95.47,47.735,0.017812,0.2207,0.21198
1,102.78,30,152,94,1.0839,1.962,2.3797,1.6955,-105.76,52.881,0.03062,0.21176,0.19565
1,127.78,30,152,93,1.0507,1.9294,2.2538,1.712,-93.909,46.955,0.021911,0.20174,0.19008
1,150,39,162,94,1.0712,1.9153,2.2747,1.7015,-94.78,47.39,0.023831,0.2118,0.19959
1,150,49,168,94,1.103,2.0303,2.2926,1.8533,-108.26,54.13,0.016129,0.21858,0.21072
1,144.44,45,165,104,1.0038,1.8844,2.1989,1.671,-171.03,85.514,0.0019667,0.21766,0.21598
1,113.89,35,157,93,1.228,2.2358,2.6014,1.9361,-108.39,54.196,0.0050971,0.24646,0.24381
1,147.22,36,158,99,0.95976,1.7227,2.0679,1.5041,-91.907,45.954,0.017822,0.19743,0.18825
1,161.11,43,165,94,0.99429,1.6647,2.1747,1.5366,-96.655,48.327,0.022002,0.20184,0.19051
1,255.56,71,194,119,1.077,1.9545,2.4067,1.5527,-267.41,133.7,0.02264,0.2335,0.2218
1,111.11,33,153,92,1.1149,2.075,2.3565,1.7839,-104.73,52.366,0.010389,0.21517,0.20926
1,166.67,49,172,110,1.0818,2.0741,2.3051,1.8235,-198.49,99.246,0.010077,0.22768,0.22317
1,125,39,161,95,1.0244,1.89,2.1621,1.6321,-102.1,51.049,0.018515,0.20747,0.1973
1,183.33,45,166,116,0.99746,1.9228,2.3835,1.7256,-258.21,129.1,0.017002,0.21862,0.21033
1,141.67,42,160,91,0.88286,1.3956,1.9676,1.2979,-81.983,40.991,0.020941,0.17506,0.16459
1,102.78,24,146,94,0.92627,1.5733,2.3708,1.4159,-105.37,52.684,0.039688,0.1889,0.16637
1,88.889,24,143,91,0.98759,1.7566,2.3637,1.5759,-105.05,52.527,0.021442,0.21233,0.20151
1,86.111,25,146,94,1.0294,1.923,2.2945,1.5608,-108.35,54.175,0.025282,0.20277,0.18896
1,138.89,43,165,93,1.0393,1.8367,2.201,1.6504,-91.71,45.855,0.023815,0.19321,0.18133
1,91.667,24,146,93,1.0831,1.8995,2.5597,1.7108,-106.65,53.327,0.025623,0.21054,0.19751
1,86.111,24,145,93,0.98164,1.777,2.2886,1.5711,-101.71,50.857,0.024916,0.21698,0.20467
1,86.111,24,146,93,1.0473,1.8982,2.3757,1.7318,-98.987,49.494,0.017724,0.21896,0.21044
1,88.889,25,147,96,0.8981,1.5984,2.1184,1.5108,-94.152,47.076,0.013764,0.19976,0.19312
1,141.67,43,165,94,1.1176,1.8414,2.4604,1.7482,-109.35,54.676,0.02611,0.21245,0.19916
1,86.111,24,144,92,1.0465,1.8961,2.4296,1.7294,-107.98,53.992,0.022478,0.22176,0.21053
1,88.889,26,145,92,1.1522,2.1592,2.5194,1.9765,-118.97,59.485,0.018672,0.23102,0.22184
1,86.111,23,145,94,0.79903,1.4361,1.9347,1.297,-85.987,42.994,0.019338,0.21155,0.20217
1,86.111,24,146,94,1.0422,1.87,2.4564,1.7015,-109.17,54.587,0.028252,0.21524,0.20071
1,88.889,25,147,94,1.0695,1.9566,2.4147,1.7965,-107.32,53.66,0.022316,0.21847,0.20747
1,80.556,23,145,93,0.98033,1.7943,2.2255,1.6019,-92.729,46.365,0.020566,0.22109,0.21094
1,91.667,25,146,93,1.0987,1.9488,2.5864,1.7869,-114.95,57.475,0.024568,0.21617,0.20357
1,86.111,24,146,94,0.94755,1.704,2.2345,1.5956,-99.31,49.655,0.02245,0.21529,0.20425
1,88.889,25,147,95,0.93201,1.6813,2.2116,1.5181,-104.44,52.218,0.020516,0.21601,0.20555
1,86.111,24,139,87,0.94514,1.6846,2.2591,1.5071,-100.4,50.201,0.019161,0.2185,0.20907
1,88.889,24,144,92,1.0066,1.7987,2.3909,1.6866,-106.26,53.131,0.02598,0.20951,0.19617
1,86.111,24,146,94,0.9984,1.81,2.3206,1.709,-103.14,51.569,0.021464,0.23105,0.22072
1,86.111,24,145,93,1.0832,2.0139,2.4096,1.8483,-107.09,53.547,0.017084,0.22223,0.21402
1,119.44,37,156,94,1.1567,2.0797,2.4768,1.9308,-110.08,55.039,0.015126,0.23191,0.22452
1,197.22,50,172,118,1.1721,2.262,2.6266,2.0142,-291.84,145.92,0.011737,0.24392,0.23797
1,166.67,44,167,114,1.1714,2.2551,2.6271,2.1116,-255.41,127.7,0.01332,0.24304,0.23666
1,86.111,25,144,91,0.9982,1.8425,2.2302,1.6804,-99.122,49.561,0.014076,0.21752,0.21051
1,186.11,46,169,117,0.91143,1.7424,2.1694,1.544,-228.99,114.5,0.013965,0.21972,0.21293
1,183.33,45,168,116,1.0047,1.9205,2.3734,1.7566,-243.93,121.96,0.0091838,0.23023,0.22548
1,83.333,24,144,92,0.92171,1.7017,2.0879,1.52,-92.795,46.398,0.015209,0.20647,0.19875
1,191.67,48,170,119,0.82458,1.5691,2.0815,1.3793,-237.06,118.53,0.01042,0.20573,0.20041
1,83.333,24,144,92,0.88709,1.6107,2.0659,1.4549,-91.819,45.909,0.016832,0.19196,0.18359
1,83.333,24,146,94,0.85936,1.5355,2.0529,1.3423,-91.239,45.62,0.015311,0.19703,0.18928
1,86.111,24,144,92,0.81949,1.4373,2.0141,1.2521,-89.517,44.759,0.014064,0.18951,0.18221
1,86.111,22,144,93,0.80267,1.3871,2.0386,1.0971,-84.943,42.472,0.02548,0.18697,0.17515
1,225,60,181,110,1.0156,1.8655,2.2285,1.6745,-204.28,102.14,0.0055819,0.21857,0.21564
1,138.89,37,159,107,1.0053,1.9644,2.1349,1.6829,-171.98,85.988,0.012431,0.23439,0.22816
1,136.11,38,162,96,0.82279,1.3733,1.8391,1.2381,-81.736,40.868,0.0089699,0.21024,0.20578
1,150,35,157,105,1.0153,1.9105,2.3861,1.5575,-178.96,89.48,0.026583,0.1958,0.18087
1,108.33,26,148,95,1.1797,2.2462,2.5107,1.7332,-118.56,59.281,0.038301,0.21596,0.19479
1,136.11,42,159,89,1.0915,2.1333,2.2038,1.8033,-97.945,48.973,0.031247,0.19932,0.18059
1,83.333,23,143,91,1.0184,1.7798,2.4653,1.6003,-102.72,51.36,0.032548,0.21265,0.19566
1,83.333,23,145,93,1.2562,2.2746,2.8614,2.1068,-119.23,59.613,0.032538,0.24281,0.22624
1,80.556,23,145,93,1.134,2.0825,2.5441,1.9341,-106,53.001,0.021573,0.23469,0.22403
1,102.78,24,143,91,0.9804,1.8308,2.1746,1.5675,-96.649,48.325,0.016265,0.2245,0.21626
1,105.56,31,153,93,0.82086,1.4513,1.8119,1.2102,-75.498,37.749,0.012623,0.19289,0.18648
1,86.111,24,145,93,0.96419,1.7117,2.3165,1.4897,-102.96,51.478,0.022965,0.20781,0.19601
1,141.67,44,168,92,1.0445,1.7881,2.2543,1.589,-100.19,50.096,0.018186,0.20688,0.19777
1,91.667,26,148,94,0.9903,1.7231,2.3605,1.5293,-104.91,52.455,0.014778,0.22482,0.21744
0,80.556,23,171,121,1.1913,2.1686,2.7008,2.096,-112.53,56.266,0.012504,0.24158,0.22986
1,86.111,24,146,94,1.5266,2.8973,3.2045,2.7632,-142.42,71.212,0.043303,0.23682,0.21367
1,80.556,24,155,105,1.0813,2.0426,2.3417,1.702,-104.07,52.037,0.038429,0.1897,0.16588
1,83.333,25,147,95,1.0084,1.9357,2.141,1.7014,-101.1,50.551,0.020077,0.22025,0.21021
1,141.67,44,163,86,1.0965,1.9417,2.3151,1.6452,-96.461,48.231,0.022971,0.20563,0.19381
1,88.889,23,145,93,1.1364,1.9842,2.7409,1.8351,-114.2,57.101,0.033227,0.21567,0.19779
1,86.111,23,145,93,1.1893,2.1265,2.7678,2.0129,-115.33,57.663,0.037607,0.21754,0.19756
1,83.333,23,142,90,1.0722,1.9392,2.4678,1.8206,-102.83,51.413,0.025891,0.21354,0.20035
1,83.333,24,142,90,1.0734,1.9935,2.3931,1.7412,-106.36,53.18,0.016207,0.24301,0.23514
1,83.333,23,145,94,0.7889,1.4411,1.8582,1.2748,-82.588,41.294,0.022537,0.19624,0.18485
1,86.111,24,146,94,1.047,1.847,2.5304,1.6728,-112.46,56.231,0.026884,0.22601,0.21225
1,83.333,23,139,88,0.8922,1.6047,2.1488,1.4682,-95.503,47.751,0.028134,0.2072,0.19286
1,86.111,25,146,93,1.0934,2.0119,2.4456,1.7933,-108.7,54.348,0.016372,0.22871,0.22048
1,83.333,23,145,93,0.77943,1.4001,1.8324,1.2224,-76.348,38.174,0.014241,0.19568,0.18868
1,91.667,25,147,95,0.949,1.6708,2.3375,1.5118,-110.38,55.192,0.021904,0.21362,0.20239
1,86.111,24,143,91,1.0657,1.9337,2.4664,1.8134,-109.62,54.81,0.024049,0.21877,0.20679
1,86.111,25,146,93,0.99005,1.8129,2.2385,1.5771,-99.489,49.745,0.010775,0.22211,0.2165
1,88.889,25,147,94,0.92291,1.6984,2.0763,1.5335,-92.28,46.14,0.010249,0.20067,0.19558
1,88.889,23,145,93,1.0265,1.7794,2.5116,1.6125,-104.65,52.324,0.023145,0.21358,0.20184
1,86.111,25,147,94,1.1855,2.1694,2.6633,2.0309,-118.37,59.185,0.026684,0.22058,0.20649
1,86.111,25,145,92,1.0817,1.9947,2.413,1.7449,-107.24,53.621,0.016622,0.22562,0.21714
1,83.333,23,145,93,0.90643,1.6729,2.0379,1.4161,-84.912,42.456,0.020746,0.19575,0.18523
1,88.889,25,147,95,0.98237,1.7571,2.3584,1.5687,-111.37,55.684,0.02375,0.22217,0.21004
1,83.333,24,142,90,0.98061,1.7809,2.2747,1.583,-101.1,50.548,0.019305,0.21983,0.21028
1,80.556,23,139,87,1.1148,2.0608,2.4782,1.8084,-103.26,51.629,0.018404,0.22004,0.21099
1,83.333,23,144,92,0.894,1.5649,2.1699,1.3965,-90.411,45.205,0.018619,0.20091,0.19138
1,86.111,24,142,90,1.0114,1.8247,2.3675,1.6601,-105.22,52.61,0.022652,0.22269,0.21166
1,88.889,25,147,95,0.9859,1.8158,2.2561,1.6409,-106.54,53.269,0.020599,0.22283,0.21248
1,86.111,25,145,92,1.0639,1.9829,2.338,1.7783,-103.91,51.955,0.010087,0.24584,0.24073
1,86.111,23,142,90,1.1236,2.0131,2.6154,1.8688,-108.98,54.488,0.02343,0.22398,0.21208
1,83.333,23,143,92,1.0034,1.801,2.4121,1.7042,-107.2,53.601,0.024848,0.22448,0.21226
1,86.111,25,147,95,1.0633,1.9865,2.3661,1.8416,-111.73,55.866,0.015414,0.24721,0.23976
1,83.333,24,151,99,0.95421,1.7742,2.1341,1.5475,-94.847,47.424,0.019225,0.22703,0.21746
1,88.889,25,143,90,1.0455,1.8712,2.4356,1.7646,-108.25,54.124,0.024264,0.22388,0.21171
1,88.889,24,146,93,1.1861,2.1221,2.7222,1.9427,-113.43,56.713,0.031573,0.21789,0.2011
1,86.111,24,143,90,1.177,2.1815,2.577,1.993,-107.37,53.687,0.019927,0.24337,0.23375
1,88.889,24,146,93,1.0488,1.9084,2.3666,1.7546,-98.608,49.304,0.018027,0.22156,0.21273
1,83.333,22,141,90,0.96927,1.7282,2.33,1.6033,-97.085,48.542,0.029017,0.21683,0.20238
1,83.333,24,145,93,1.0449,1.907,2.3991,1.7232,-106.63,53.314,0.022527,0.23583,0.22458
1,86.111,24,142,90,1.0276,1.91,2.2927,1.6962,-101.9,50.949,0.012567,0.24985,0.24369
1,91.667,24,142,90,0.99094,1.7602,2.3763,1.5636,-105.61,52.806,0.023149,0.21969,0.20783
1,88.889,25,147,94,1.2714,2.3268,2.8461,2.1988,-126.49,63.246,0.026862,0.23804,0.22441
1,86.111,25,139,86,1.2444,2.3183,2.7169,2.1568,-120.75,60.375,0.022574,0.23884,0.2274
1,86.111,24,144,91,1.0821,1.9993,2.3881,1.7617,-99.504,49.752,0.021586,0.21561,0.20467
1,86.111,24,146,94,1.1064,2.0071,2.5571,1.8415,-113.65,56.823,0.022248,0.22008,0.20897
1,88.889,25,145,92,1.1273,2.0559,2.551,1.8732,-113.38,56.688,0.024264,0.22179,0.20957
1,83.333,23,140,88,0.97179,1.7722,2.2189,1.5233,-92.452,46.226,0.018001,0.22582,0.21694
1,83.333,22,136,85,0.91976,1.693,2.1037,1.431,-87.656,43.828,0.024421,0.20354,0.19103
1,88.889,25,147,95,1.0877,1.9595,2.5699,1.8143,-121.36,60.679,0.020278,0.23422,0.22422
1,88.889,26,147,94,1.1858,2.1659,2.6945,2.0031,-127.24,63.619,0.024706,0.2346,0.22184
1,77.778,23,141,89,1.0267,1.9056,2.2768,1.6664,-94.868,47.434,0.023736,0.21,0.19786
1,88.889,25,146,94,0.85397,1.5342,2.0455,1.4535,-96.593,48.297,0.011517,0.21601,0.21027
1,83.333,23,145,93,1.0816,1.9068,2.5806,1.7666,-107.53,53.763,0.021962,0.22411,0.21333
1,86.111,24,144,92,1.0074,1.8313,2.3307,1.6545,-103.59,51.794,0.023792,0.21123,0.1989
1,86.111,25,144,91,0.99237,1.825,2.2297,1.5745,-99.096,49.548,0.010625,0.23233,0.22669
1,83.333,23,145,94,0.87558,1.559,2.1463,1.367,-95.391,47.695,0.019794,0.20499,0.19493
1,88.889,25,147,94,1.1409,2.0711,2.5973,1.935,-115.44,57.719,0.025306,0.22022,0.20727
1,80.556,23,145,94,0.90578,1.6672,2.0939,1.4855,-93.063,46.532,0.020999,0.21476,0.20443
1,88.889,25,147,95,0.87621,1.5555,2.1366,1.4201,-100.89,50.447,0.01867,0.20434,0.19465
1,86.111,23,142,90,1.1335,2.0127,2.6716,1.9008,-111.32,55.659,0.022087,0.22839,0.2177
1,86.111,25,144,91,1.1499,2.1133,2.5715,1.9009,-114.29,57.144,0.017232,0.23807,0.2295
1,83.333,23,145,93,1.0437,1.9362,2.3148,1.7087,-96.45,48.225,0.017832,0.21754,0.20863
1,91.667,25,146,93,1.0699,1.902,2.5131,1.7551,-111.7,55.848,0.020561,0.22531,0.21501
1,88.889,25,146,93,1.1426,2.0788,2.5929,1.9474,-115.24,57.621,0.025197,0.22895,0.21595
1,86.111,25,144,90,1.15,2.1244,2.5132,1.9482,-104.72,52.359,0.015755,0.23256,0.22484
1,86.111,24,145,93,0.88021,1.5706,2.1055,1.4084,-93.578,46.789,0.016214,0.21331,0.20527
1,80.556,22,144,93,1.0365,1.8708,2.4349,1.7648,-101.46,50.728,0.026079,0.21478,0.20187
1,86.111,25,143,90,1.1416,2.1135,2.5265,1.9532,-112.29,56.144,0.015231,0.24405,0.23677
1,83.333,23,145,93,1.0135,1.8846,2.2429,1.6625,-93.453,46.726,0.020408,0.21148,0.20135
1,86.111,24,146,94,1.0237,1.843,2.4023,1.7209,-106.77,53.385,0.021569,0.22085,0.21016
1,86.111,24,145,93,1.0777,1.9657,2.4731,1.7804,-109.92,54.958,0.020432,0.23376,0.2236
1,86.111,25,144,91,1.0227,1.8966,2.2674,1.7157,-100.77,50.386,0.016795,0.22972,0.22149
1,86.111,24,143,90,1.0275,1.901,2.2678,1.677,-94.491,47.245,0.016979,0.2155,0.20703
0,86.111,24,138,86,1.0617,1.966,2.3796,1.8787,-105.76,52.879,0.019776,0.21596,0.20613
1,88.889,25,145,92,1.0755,1.9383,2.4795,1.7934,-110.2,55.1,0.021444,0.2175,0.20682
0,169.44,60,184,123,1.6669,3.0835,3.8327,2.8641,-436.51,218.25,0.0022557,0.42296,0.41978
1,83.333,23,141,89,1.0011,1.7657,2.3948,1.6966,-99.783,49.892,0.022436,0.21817,0.20689
0,208.33,54,180,123,1.4789,2.8337,3.2933,2.6534,-375.07,187.54,0.0043346,0.30964,0.30593
1,91.667,26,146,91,0.71821,1.2144,1.7288,1.0944,-72.034,36.017,0.0099463,0.15875,0.1536
0,177.78,63,186,124,1.5751,2.7288,3.9089,2.5715,-445.18,222.59,0.0028836,0.52078,0.51671
1,88.889,24,146,94,0.97792,1.7203,2.3797,1.6529,-105.76,52.881,0.030577,0.20241,0.18572
0,213.89,76,196,119,1.5202,2.6527,3.4843,2.4936,-396.82,198.41,0.0023562,0.5523,0.54898
1,83.333,24,143,91,0.99894,1.8185,2.3069,1.7529,-102.53,51.265,0.037932,0.19148,0.1685
0,222.22,79,198,119,1.4093,2.4144,3.2476,2.1983,-369.87,184.93,0.0024916,0.53456,0.53105
1,144.44,45,164,94,0.97231,1.5589,2.153,1.5615,-95.687,47.843,0.021695,0.20283,0.19201
0,169.44,60,180,119,1.5455,2.844,3.5907,2.5405,-408.94,204.47,0.0022794,0.52471,0.52149
1,83.333,23,145,94,0.9372,1.6904,2.2415,1.6581,-99.621,49.81,0.03733,0.18954,0.16792
0,222.22,59,186,124,1.5101,2.8032,3.4802,2.4597,-396.35,198.18,0.0018993,0.38032,0.37765
1,86.111,23,140,88,0.85609,1.522,2.0367,1.3552,-84.862,42.431,0.025119,0.19147,0.17848
0,158.33,56,185,127,1.3299,2.5405,2.9546,2.2533,-336.5,168.25,0.0014023,0.34003,0.33805
1,86.111,24,146,94,0.96412,1.7412,2.2574,1.6181,-100.33,50.164,0.027414,0.2089,0.19504
0,177.78,63,195,129,1.6705,3.0614,3.8301,2.7852,-436.21,218.1,0.0024018,0.4608,0.45741
1,86.111,25,146,93,1.045,1.9145,2.3563,1.8532,-104.72,52.362,0.019546,0.21458,0.20476
0,191.67,48,171,117,1.2422,2.4135,2.7007,2.0967,-285.07,142.53,0.0023801,0.25364,0.25156
0,275,78,198,119,-0.5951,-1.3251,-1.0401,-1.0724,118.46,-59.231,3.63E-10,0.33242,0.33242
0,205.56,53,173,119,-0.73045,-1.5582,-1.1242,-1.2789,128.04,-64.019,1.94E-10,0.37951,0.37951
0,208.33,54,174,119,-0.52508,-1.0767,-0.96445,-0.95625,109.84,-54.92,3.69E-10,0.32267,0.32267
0,155.56,55,175,119,1.4479,2.6874,3.457,2.5704,-393.71,196.86,8.17E-10,0.47014,0.47014
1,88.889,25,147,94,1.2362,2.2525,2.7891,2.2113,-123.96,61.979,0.042699,0.20109,0.17361
0,155.56,55,177,119,1.4411,2.6684,3.4594,2.3941,-393.99,196.99,0.0026441,0.54149,0.53776
1,91.667,25,147,94,1.0347,1.8217,2.4655,1.7209,-109.58,54.788,0.031851,0.20702,0.18962
1,86.111,24,146,94,1.0633,1.936,2.4483,1.7291,-108.82,54.408,0.021987,0.21727,0.20599
1,88.889,25,147,94,1.1075,2.0386,2.4746,1.8484,-109.98,54.992,0.020857,0.22546,0.21505
0,172.22,61,179,119,1.6828,3.1191,3.8326,2.8693,-436.49,218.24,0.00235,0.44752,0.4442
1,152.78,47,173,94,1.1209,1.8656,2.4293,1.8273,-107.97,53.985,0.02024,0.22415,0.21418
0,172.22,61,181,119,1.7559,3.2841,3.9354,2.8901,-448.19,224.1,0.0027357,0.57143,0.56757
1,86.111,24,146,93,1.2004,2.1707,2.7152,2.1155,-113.13,56.567,0.039854,0.20105,0.17711
0,194.44,69,196,126,1.6941,3.0127,3.9168,2.6925,-446.08,223.04,0.0029586,0.53176,0.52759
1,86.111,24,146,94,1.0011,1.7968,2.3627,1.7657,-105.01,52.505,0.027742,0.20335,0.18879
0,158.33,56,176,119,1.5573,2.9138,3.6116,2.729,-411.32,205.66,0.0024215,0.56386,0.56045
1,136.11,43,165,94,1.2777,2.3245,2.6784,2.3051,-119.04,59.521,0.0037157,0.29579,0.28998
0,205.56,53,178,122,1.4171,2.7112,3.1969,2.5855,-364.1,182.05,0.015012,0.27154,0.26194
1,83.333,23,141,89,0.8828,1.5517,2.1316,1.418,-88.817,44.409,0.018767,0.21419,0.20505
0,202.78,52,177,122,1.4743,2.85,3.242,2.6575,-369.23,184.61,0.011284,0.28506,0.27837
1,83.333,24,146,94,1.089,2.0049,2.4607,1.8459,-109.37,54.683,0.025895,0.22354,0.21003
0,205.56,53,181,125,1.4259,2.7317,3.2031,2.514,-364.8,182.4,0.001448,0.31174,0.3097
1,86.111,24,141,89,1.0743,1.9739,2.437,1.8104,-108.31,54.156,0.02196,0.22861,0.21743
0,188.89,67,186,118,1.5844,2.8942,3.5819,2.5095,-407.94,203.97,0.0026005,0.49789,0.49422
1,86.111,23,145,94,1.0406,1.8821,2.464,1.8521,-109.51,54.756,0.044318,0.19381,0.16629
0,177.78,63,194,128,1.7096,3.0949,3.9894,2.803,-454.34,227.17,0.0025963,0.46493,0.46127
1,91.667,25,143,90,0.97883,1.7037,2.3713,1.6274,-105.39,52.695,0.023939,0.20757,0.1951
0,169.44,60,172,119,1.7297,3.2304,3.908,2.7961,-445.08,222.54,0.002924,0.55414,0.55002
1,88.889,25,147,95,1.0035,1.8643,2.261,1.8058,-106.77,53.384,0.032412,0.19871,0.17968
0,175,62,186,121,1.5049,2.8004,3.3936,2.6368,-386.49,193.24,0.001967,0.42471,0.42194
1,88.889,23,143,91,1.151,2.0318,2.7327,1.8662,-113.86,56.93,0.035053,0.21103,0.19207
0,202.78,52,180,125,1.401,2.6729,3.2161,2.4561,-366.27,183.14,0.0014609,0.31008,0.30802
